Sample,Time,XCenter,YCenter
1352,54.04,289.6746947,322.9689243
1353,54.08,289.6746947,322.9689243
1354,54.12,289.6746947,322.9689243
1355,54.16,289.6822469,322.9747927
1356,54.2,289.6822469,322.9747927
1357,54.24,289.6822469,322.9747927
1358,54.28,289.6822469,322.9747927
1359,54.32,289.6822469,322.9747927
1360,54.36,289.6822469,322.9747927
1361,54.4,289.6897992,322.9806612
1362,54.44,289.6897992,322.9806612
1363,54.48,289.6897992,322.9806612
1364,54.52,289.6897992,322.9806612
1365,54.56,289.6897992,322.9806612
1366,54.6,289.6897992,322.9806612
1367,54.64,289.6973517,322.98653
1368,54.68,289.6973517,322.98653
1369,54.72,289.6973517,322.98653
1370,54.76,289.6973517,322.98653
1371,54.8,289.6973517,322.98653
1372,54.84,289.6973517,322.98653
1373,54.88,289.7049043,322.992399
1374,54.92,289.7049043,322.992399
1375,54.96,289.7049043,322.992399
1376,55,289.7049043,322.992399
1377,55.04,289.7049043,322.992399
1378,55.08,289.7049043,322.992399
1379,55.12,289.7124571,322.9982682
1380,55.16,289.7124571,322.9982682
1381,55.2,289.7124571,322.9982682
1382,55.24,289.7124571,322.9982682
1383,55.28,289.7124571,322.9982682
1384,55.32,289.7124571,322.9982682
1385,55.36,289.72001,323.0041376
1386,55.4,289.72001,323.0041376
1387,55.44,289.72001,323.0041376
1388,55.48,289.72001,323.0041376
1389,55.52,289.72001,323.0041376
1390,55.56,289.72001,323.0041376
1391,55.6,289.727563,323.0100073
1392,55.64,289.727563,323.0100073
1393,55.68,289.727563,323.0100073
1394,55.72,289.727563,323.0100073
1395,55.76,289.727563,323.0100073
1396,55.8,289.727563,323.0100073
1397,55.84,289.7351162,323.0158771
1398,55.88,289.7351162,323.0158771
1399,55.92,289.7351162,323.0158771
1400,55.96,289.7351162,323.0158771
1401,56,289.7351162,323.0158771
1402,56.04,289.7351162,323.0158771
1403,56.08,289.7426695,323.0217471
1404,56.12,289.7426695,323.0217471
1405,56.16,289.7426695,323.0217471
1406,56.2,289.7426695,323.0217471
1407,56.24,289.7426695,323.0217471
1408,56.28,289.7426695,323.0217471
1409,56.32,289.750223,323.0276173
1410,56.36,289.750223,323.0276173
1411,56.4,289.750223,323.0276173
1412,56.44,289.750223,323.0276173
1413,56.48,289.750223,323.0276173
1414,56.52,289.750223,323.0276173
1415,56.56,289.750223,323.0276173
1416,56.6,289.7577767,323.0334877
1417,56.64,289.7577767,323.0334877
1418,56.68,289.7577767,323.0334877
1419,56.72,289.7577767,323.0334877
1420,56.76,289.7577767,323.0334877
1421,56.8,289.7577767,323.0334877
1422,56.84,289.7653304,323.0393584
1423,56.88,289.7653304,323.0393584
1424,56.92,289.7653304,323.0393584
1425,56.96,289.7653304,323.0393584
1426,57,289.7653304,323.0393584
1427,57.04,289.7653304,323.0393584
1428,57.08,289.7728844,323.0452292
1429,57.12,289.7728844,323.0452292
1430,57.16,289.7728844,323.0452292
1431,57.2,289.7728844,323.0452292
1432,57.24,289.7728844,323.0452292
1433,57.28,289.7728844,323.0452292
1434,57.32,289.7804384,323.0511002
1435,57.36,289.7804384,323.0511002
1436,57.4,289.7804384,323.0511002
1437,57.44,289.7804384,323.0511002
1438,57.48,289.7804384,323.0511002
1439,57.52,289.7804384,323.0511002
1440,57.56,289.7879926,323.0569715
1441,57.6,289.7879926,323.0569715
1442,57.64,289.7879926,323.0569715
1443,57.68,289.7879926,323.0569715
1444,57.72,289.7879926,323.0569715
1445,57.76,289.7879926,323.0569715
1446,57.8,289.795547,323.0628429
1447,57.84,289.795547,323.0628429
1448,57.88,289.795547,323.0628429
1449,57.92,289.795547,323.0628429
1450,57.96,289.795547,323.0628429
1451,58,289.795547,323.0628429
1452,58.04,289.8031015,323.0687146
1453,58.08,289.8031015,323.0687146
1454,58.12,289.8031015,323.0687146
1455,58.16,289.8031015,323.0687146
1456,58.2,289.8031015,323.0687146
1457,58.24,289.8031015,323.0687146
1458,58.28,289.8106561,323.0745864
1459,58.32,289.8106561,323.0745864
1460,58.36,289.8106561,323.0745864
1461,58.4,289.8106561,323.0745864
1462,58.44,289.8106561,323.0745864
1463,58.48,289.8106561,323.0745864
1464,58.52,289.8182109,323.0804585
1465,58.56,289.8182109,323.0804585
1466,58.6,289.8182109,323.0804585
1467,58.64,289.8182109,323.0804585
1468,58.68,289.8182109,323.0804585
1469,58.72,289.8182109,323.0804585
1470,58.76,289.8182109,323.0804585
1471,58.8,289.8257659,323.0863307
1472,58.84,289.8257659,323.0863307
1473,58.88,289.8257659,323.0863307
1474,58.92,289.8257659,323.0863307
1475,58.96,289.8257659,323.0863307
1476,59,289.8257659,323.0863307
1477,59.04,289.8333209,323.0922032
1478,59.08,289.8333209,323.0922032
1479,59.12,289.8333209,323.0922032
1480,59.16,289.8333209,323.0922032
1481,59.2,289.8333209,323.0922032
1482,59.24,289.8333209,323.0922032
1483,59.28,289.8408762,323.0980759
1484,59.32,289.8408762,323.0980759
1485,59.36,289.8408762,323.0980759
1486,59.4,289.8408762,323.0980759
1487,59.44,289.8408762,323.0980759
1488,59.48,289.8408762,323.0980759
1489,59.52,289.8484315,323.1039488
1490,59.56,289.8484315,323.1039488
1491,59.6,289.8484315,323.1039488
1492,59.64,289.8484315,323.1039488
1493,59.68,289.8484315,323.1039488
1494,59.72,289.8484315,323.1039488
1495,59.76,289.8559871,323.1098218
1496,59.8,289.8559871,323.1098218
1497,59.84,289.8559871,323.1098218
1498,59.88,289.8559871,323.1098218
1499,59.92,289.8559871,323.1098218
1500,59.96,289.8559871,323.1098218
1501,60,289.8635427,323.1156951
1502,60.04,289.8635427,323.1156951
1503,60.08,289.8635427,323.1156951
1504,60.12,289.8635427,323.1156951
1505,60.16,289.8635427,323.1156951
1506,60.2,289.8635427,323.1156951
1507,60.24,289.8710985,323.1215686
1508,60.28,289.8710985,323.1215686
1509,60.32,289.8710985,323.1215686
1510,60.36,289.8710985,323.1215686
1511,60.4,289.8710985,323.1215686
1512,60.44,289.8710985,323.1215686
1513,60.48,289.8786545,323.1274423
1514,60.52,289.8786545,323.1274423
1515,60.56,289.8786545,323.1274423
1516,60.6,289.8786545,323.1274423
1517,60.64,289.8786545,323.1274423
1518,60.68,289.8786545,323.1274423
1519,60.72,289.8862106,323.1333162
1520,60.76,289.8862106,323.1333162
1521,60.8,289.8862106,323.1333162
1522,60.84,289.8862106,323.1333162
1523,60.88,289.8862106,323.1333162
1524,60.92,289.8862106,323.1333162
1525,60.96,289.8862106,323.1333162
1526,61,289.8937668,323.1391903
1527,61.04,289.8937668,323.1391903
1528,61.08,289.8937668,323.1391903
1529,61.12,289.8937668,323.1391903
1530,61.16,289.8937668,323.1391903
1531,61.2,289.8937668,323.1391903
1532,61.24,289.9013232,323.1450646
1533,61.28,289.9013232,323.1450646
