Sample,Time,XCenter,YCenter
1468,58.68,20.48095584,31.75431426
1469,58.72,20.48095584,31.75431426
1470,58.76,20.48095584,31.75431426
1471,58.8,20.48095584,31.75431426
1472,58.84,20.48095584,31.75431426
1473,58.88,20.13618286,32.08664168
1474,58.92,19.78951126,32.41866923
1475,58.96,19.44320215,32.75175549
1476,59,19.10503958,33.0792754
1477,59.04,18.75720215,33.41312028
1478,59.08,18.40744867,33.7466746
1479,59.12,18.0580514,34.08129511
1480,59.16,17.70787039,34.4163065
1481,59.2,17.35575998,34.75103443
1482,59.24,17.00400094,35.08683429
1483,59.28,16.66049628,35.4170233
1484,59.32,16.30716713,35.75361134
1485,59.36,15.95189063,36.08992547
1486,59.4,15.59695892,36.42731926
1487,59.44,15.39486511,36.49079495
1488,59.48,15.18345661,36.56034883
1489,59.52,14.98096819,36.62390343
1490,59.56,14.76914553,36.69354238
1491,59.6,14.56626116,36.75717619
1492,59.64,14.35402293,36.82690054
1493,59.68,14.15074125,36.89061385
1494,59.72,13.93808602,36.96042393
1495,59.76,13.73440568,37.02421706
1496,59.8,13.52133204,37.09411319
1497,59.84,13.31725166,37.15798643
1498,59.88,13.10259687,37.22729146
1499,59.92,12.8992764,37.29192261
1500,59.96,12.68419837,37.361314
1501,60,12.48047706,37.42602624
1502,60.04,12.26497435,37.49550431
1503,60.08,12.06085083,37.56029795
1504,60.12,11.85536426,37.62445255
1505,60.16,11.64039486,37.69473839
1506,60.2,11.43450207,37.75897449
1507,60.24,11.21793628,37.82866912
1508,60.28,11.0128059,37.89366613
1509,60.32,10.7958103,37.9634486
1510,60.36,10.59027287,38.02852811
1511,60.4,10.37284599,38.09839876
1512,60.44,10.16690009,38.16356109
1513,60.48,9.949040452,38.23352026
1514,60.52,9.742684679,38.29876571
1515,60.56,9.524390776,38.36881374
1516,60.6,9.317623714,38.43414265
1517,60.64,9.098894048,38.50427987
1518,60.68,8.890533391,38.56901149
1519,60.72,8.672547338,38.63991932
1520,60.76,8.463770545,38.70473467
1521,60.8,8.255973877,38.77027208
